#   
#    
# 
   
24
    0.1000 1.0800e-44
    0.1500 3.4200e-38
    0.2000 3.1200e-34
    0.2500 1.7300e-31
    0.3000 2.4400e-29
    0.4000 1.1000e-25
    0.5000 3.4100e-23
    0.6000 1.6300e-21
    0.7000 2.5600e-20
    0.8000 2.0100e-19
    0.9000 9.8900e-19
    1.0000 3.5200e-18
    1.5000 1.5200e-16
    2.0000 1.9200e-15
    2.5000 4.3700e-14
    3.0000 4.5100e-13
    3.5000 2.2900e-12
    4.0000 7.3700e-12
    5.0000 3.4100e-11
    6.0000 8.5600e-11
    7.0000 1.5400e-10
    8.0000 2.2600e-10
    9.0000 2.9300e-10
   10.0000 3.4800e-10
